Date,Open,High,Low,Close,Adj Close,Volume
31/12/2007,58.849998,60.330002,58.490002,58.880001,50.987041,10800
2/01/2008,58.549999,59.900002,58.209999,58.759998,50.883129,12700
3/01/2008,59.91,59.91,57.119999,57.240002,49.566864,20100
4/01/2008,57.939999,58.799999,55.799999,55.799999,48.319916,17000
7/01/2008,56.18,57,55.09,55.09,47.705086,22800
8/01/2008,55.5,57.529999,54.91,54.91,47.549225,16100
9/01/2008,54.82,57.23,54.82,57.23,49.55822,15100
10/01/2008,56.459999,59.490002,56.459999,59.490002,51.515266,16900
11/01/2008,59,59.990002,56.07,56.650002,49.055977,11500
14/01/2008,57,57,55,55.59,48.138077,17600
15/01/2008,54.950001,56.34,54.950001,55.5,48.060123,10300
16/01/2008,55.459999,56.939999,55.009998,55.720001,48.250637,18500
17/01/2008,56.689999,57.310001,55.029999,55.029999,47.653141,13300
18/01/2008,55,56.490002,55,56.240002,48.700939,23500
22/01/2008,55,58.630001,55,57.82,50.069134,22500
23/01/2008,57.5,61,55.18,60.919998,52.753582,22000
24/01/2008,60.900002,62,58.400002,60.830002,52.675629,24400
25/01/2008,61.73,61.790001,59.959999,60.009998,51.965549,20500
28/01/2008,60,61.73,59.009998,61.73,53.454994,14100
29/01/2008,62,62,60.27,61.799999,53.51561,17500
30/01/2008,61.48,61.860001,60,60.080002,52.026176,13600
31/01/2008,60,61.400002,60,60.060001,52.008862,19300
1/02/2008,60.490002,61.970001,60,61,52.822849,14800
4/02/2008,60.950001,61.91,60.560001,61.700001,53.429016,9600
5/02/2008,60.580002,61.950001,59.369999,60.599998,52.476463,22200
6/02/2008,60.970001,60.990002,59.040001,60.18,52.328651,9000
7/02/2008,59.740002,60.490002,58.82,59.34,51.598232,8900
8/02/2008,60.450001,60.450001,57.029999,59.200001,51.476501,15300
11/02/2008,58.720001,59.509998,57.509998,58.799999,51.128677,9800
12/02/2008,59.240002,59.91,58.68,58.880001,51.198246,24700
13/02/2008,59.700001,61.310001,59.560001,61.310001,53.311222,12400
14/02/2008,61.41,61.41,58.689999,59.150002,51.433029,11100
15/02/2008,58.830002,59.549999,57.48,57.869999,50.320023,15200
19/02/2008,59,59.889999,57.720001,57.720001,50.189579,14500
20/02/2008,57.400002,58.599998,57,58.599998,50.954781,6600
21/02/2008,59,59,56.889999,56.889999,49.467876,18000
22/02/2008,57.380001,57.380001,55.169998,56.23,48.893967,23600
25/02/2008,55.709999,58.110001,55.25,58.110001,50.528717,11000
26/02/2008,57.950001,59.959999,57.790001,58.080002,50.502628,24100
27/02/2008,57.18,58,56.23,56.5,49.128761,12500
28/02/2008,55.880001,57.799999,55.5,55.529999,48.285316,24200
29/02/2008,55.5,56.68,54.380001,54.689999,47.554897,25600
3/03/2008,54.84,59.599998,54.779999,59.580002,51.806919,78700
4/03/2008,59.07,60.82,58.540001,60.110001,52.267776,162800
5/03/2008,60.279999,60.279999,58.740002,59.240002,51.511299,23000
6/03/2008,59.029999,59.029999,57,57,49.563526,24300
7/03/2008,56.52,58.470001,56.279999,57.060001,49.6157,14600
10/03/2008,57.380001,58.450001,55.650002,56.48,49.111374,19800
11/03/2008,58.150002,58.98,57.150002,58.939999,51.250431,21700
12/03/2008,59.02,60.82,57.75,59.549999,51.780842,24100
13/03/2008,59.849998,59.849998,58.060001,58.23,50.63306,14000
14/03/2008,58.099998,59.02,56.200001,56.68,49.285275,14600
17/03/2008,56.200001,58.889999,56.200001,58.400002,50.780861,13800
18/03/2008,57.689999,60,57.470001,60,52.172134,26400
19/03/2008,59.52,60,57.93,57.93,50.372215,18800
20/03/2008,59.220001,62,57.75,62,53.911201,102200
24/03/2008,61.639999,62.200001,60.48,61.59,53.554688,32000
25/03/2008,61.349998,62,60.360001,62,53.911201,17000
26/03/2008,60.77,61.360001,60.389999,60.860001,52.919941,18100
27/03/2008,61.490002,61.560001,60.52,60.529999,52.632988,9300
28/03/2008,60,61.400002,59.720001,60.459999,52.572105,10300
31/03/2008,60.68,62.130001,59.75,61.619999,53.58078,25300
1/04/2008,60.720001,61.490002,60.490002,61,53.04166,41800
2/04/2008,60.5,61,60.049999,60.48,52.589512,9800
3/04/2008,60.049999,60.990002,58.07,59.32,51.58086,25200
4/04/2008,59.610001,60.049999,58.509998,58.77,51.102604,13800
7/04/2008,58.950001,59.5,57.529999,58.48,50.850437,16000
8/04/2008,57.700001,58.5,57.700001,58.389999,50.772179,11000
9/04/2008,58.09,58.330002,56.700001,57.169998,49.711342,16200
10/04/2008,57.759998,58.919998,57.32,58.919998,51.233036,15700
11/04/2008,57.990002,58.490002,56.549999,56.549999,49.17223,22700
14/04/2008,56.599998,58.23,56.599998,56.650002,49.259193,26100
15/04/2008,57.150002,58.119999,57.139999,58.119999,50.537399,7400
16/04/2008,58.5,58.950001,57.700001,58.740002,51.076511,18600
17/04/2008,58.650002,59.310001,58.5,59.029999,51.328682,21600
18/04/2008,59.41,59.84,58.299999,59.700001,51.911274,18800
21/04/2008,58.810001,59.290001,58.25,58.279999,50.676529,12300
22/04/2008,58.25,59.389999,57,57.459999,49.963516,21000
23/04/2008,57.59,58.509998,57.41,58.32,50.711311,12800
24/04/2008,58.380001,59.220001,57.599998,59.02,51.319992,14100
25/04/2008,58.470001,59.439999,57.580002,59.290001,51.554768,11200
28/04/2008,59.5,59.66,58.599998,59.66,51.876484,16900
29/04/2008,59.869999,59.889999,58.400002,58.400002,50.780861,9000
30/04/2008,58.91,59.73,57.220001,57.220001,49.754822,12400
1/05/2008,57.810001,59.43,57.259998,58.200001,50.606972,12700
2/05/2008,59.380001,59.380001,57.310001,57.330002,49.850471,15100
5/05/2008,57.330002,57.91,57.029999,57.049999,49.606987,17400
6/05/2008,57.990002,58.32,57.099998,57.59,50.076553,16800
7/05/2008,57.630001,57.669998,56.75,56.75,49.561279,10200
8/05/2008,56.75,58.009998,56.470001,56.73,49.543819,16400
9/05/2008,56.470001,57,56.470001,57,49.779625,12100
12/05/2008,57,57.66,56.900002,57.48,50.198826,19900
13/05/2008,57.630001,57.630001,56.52,56.889999,49.683559,23000
14/05/2008,56.669998,57.34,56.290001,56.290001,49.159554,22500
15/05/2008,56.290001,57.209999,56.099998,56.66,49.482689,16200
16/05/2008,57.009998,57.009998,55.400002,55.84,48.766563,20600
19/05/2008,55.529999,56.189999,54.900002,55.860001,48.784027,24200
20/05/2008,55.5,56.299999,55.009998,55.16,48.172703,13000
21/05/2008,55.82,56.119999,53.75,54.48,47.578838,27300
22/05/2008,54.279999,55.18,53.380001,53.549999,46.766632,26900
23/05/2008,53.400002,54.150002,53.09,53.66,46.862713,22500
27/05/2008,53.98,53.98,53.080002,53.73,46.923843,20400
28/05/2008,54.5,54.5,52.990002,53.360001,46.600719,28100
29/05/2008,53.09,53.790001,52.900002,53.299999,46.548298,16200
30/05/2008,52.900002,53.689999,51.099998,51.720001,45.168457,26100
2/06/2008,51.459999,51.459999,49.599998,49.830002,43.517857,64900
3/06/2008,49.560001,49.73,47.650002,48.18,42.076878,141500
4/06/2008,48.099998,48.450001,47.529999,47.73,41.68388,31700
5/06/2008,48,48.349998,47.310001,48.349998,42.225346,21700
6/06/2008,48.349998,48.349998,46,46.060001,40.225433,28300
9/06/2008,46.099998,47.470001,46.099998,46.119999,40.277828,24900
10/06/2008,46.049999,47.48,46.049999,46.860001,40.924084,33500
11/06/2008,47,47.209999,44.18,45,39.299702,36700
12/06/2008,46.43,46.66,45,45.27,39.535503,23400
13/06/2008,45.93,45.93,44.310001,45.09,39.378296,20400
16/06/2008,46.209999,46.220001,44.299999,45.029999,39.325901,37800
17/06/2008,44.669998,45.169998,44.5,44.599998,38.950375,24900
18/06/2008,44.130001,44.740002,42.830002,43.25,37.771381,28300
19/06/2008,43.389999,43.610001,42.029999,43.48,37.972244,19100
20/06/2008,42.950001,43.950001,41.830002,42.240002,36.889313,44100
23/06/2008,42.66,43,42,42.5,37.116383,20700
24/06/2008,42.27,42.48,40.32,40.32,35.212528,27500
25/06/2008,40.25,40.43,38.73,39.549999,34.540062,32900
26/06/2008,39.009998,40.09,38.509998,39.470001,34.470196,48200
27/06/2008,39.459999,40.130001,38.299999,38.889999,33.963676,256400
30/06/2008,39.490002,39.970001,36.849998,36.98,32.295612,57900
1/07/2008,36.259998,37.290001,35.84,36.220001,31.631893,28600
2/07/2008,36.34,36.900002,34,34.25,29.911438,59100
3/07/2008,34.189999,35,33.52,33.650002,29.387445,19800
7/07/2008,34.93,34.93,33.5,34.049999,29.736769,45500
8/07/2008,34.439999,36.549999,33.880001,35.32,30.845894,39700
9/07/2008,35.860001,36.349998,33.439999,33.509998,29.265169,26400
10/07/2008,33.990002,34.900002,33.27,34.529999,30.155968,30700
11/07/2008,34.689999,34.689999,33.130001,33.84,29.55337,23000
14/07/2008,33.57,34.459999,32.02,33.119999,28.924574,31800
15/07/2008,33,33.77,31.41,33.470001,29.230238,30700
16/07/2008,33.790001,33.939999,32.009998,33.5,29.256447,21200
17/07/2008,33.799999,35,33.380001,34.16,29.83284,42800
18/07/2008,34.490002,34.5,33.330002,33.889999,29.597044,28900
21/07/2008,34.490002,34.490002,33.369999,33.5,29.256447,17000
22/07/2008,33.259998,35,33.150002,34.880001,30.461634,21900
23/07/2008,34.900002,34.900002,33.73,34.32,29.972569,38400
24/07/2008,34.82,35.48,33.84,34.650002,30.260769,22600
25/07/2008,35.509998,35.830002,34.849998,35.049999,30.6101,23000
28/07/2008,35.5,35.669998,34.400002,34.950001,30.522768,35100
29/07/2008,35.299999,35.41,34,34,29.693106,22400
30/07/2008,34.389999,34.389999,32.75,33.049999,28.863449,26700
31/07/2008,33,34,33,33.630001,29.369967,22800
1/08/2008,33.799999,33.799999,32.419998,32.75,28.601446,23700
4/08/2008,32.889999,33.98,32.59,32.610001,28.479183,32100
5/08/2008,33.27,34.150002,32.48,34.029999,29.719307,32800
6/08/2008,34.049999,34.34,33.009998,34.16,30.053627,19500
7/08/2008,34.150002,34.349998,33.009998,33.59,29.552145,25900
8/08/2008,32.68,33.790001,32.540001,33.57,29.534546,18300
11/08/2008,33.889999,36.490002,33.650002,36.490002,32.103527,36700
12/08/2008,36.5,37.830002,35.68,37.669998,33.141689,32300
13/08/2008,38.779999,39.75,38.009998,39.630001,34.866074,33700
14/08/2008,39.740002,41.970001,39.740002,40.990002,36.062603,34400
15/08/2008,41.799999,42.240002,41,42.169998,37.100758,36500
18/08/2008,42.169998,43.240002,40.009998,41.34,36.370522,31400
19/08/2008,42.209999,42.209999,40.779999,41.389999,36.414509,16400
20/08/2008,42.5,42.5,40.5,40.830002,35.921825,14900
21/08/2008,40.509998,41.619999,40.5,40.93,36.009804,17500
22/08/2008,41.169998,41.59,40.5,41.59,36.590458,14000
25/08/2008,41.889999,41.900002,40.490002,40.599998,35.719479,8800
26/08/2008,40.82,41.41,40.630001,41.41,36.432098,19400
27/08/2008,41.34,41.389999,40.529999,40.599998,35.719479,22600
28/08/2008,40.75,41.279999,40.59,41.200001,36.24736,16700
29/08/2008,41.029999,41.169998,40.5,40.580002,35.701874,10900
2/09/2008,41.099998,41.099998,37.349998,38.970001,34.285412,60800
3/09/2008,38.970001,38.970001,34.509998,35.470001,31.206146,129200
4/09/2008,35.650002,36.48,35.220001,36.169998,31.82201,36000
5/09/2008,36.650002,36.650002,35.360001,35.939999,31.619654,18100
8/09/2008,36.990002,37.220001,36.639999,36.900002,32.464245,17400
9/09/2008,36.900002,37.189999,36.77,36.919998,32.48185,27500
10/09/2008,37.099998,38.900002,36.919998,38.779999,34.118256,67000
11/09/2008,38.990002,38.990002,37.860001,38.290001,33.687145,30600
12/09/2008,37.919998,38.439999,37.200001,38.119999,33.537594,21200
15/09/2008,36.919998,37.959999,36.900002,37.419998,32.921745,19600
16/09/2008,37.849998,39.75,36.91,39.75,34.971653,29600
17/09/2008,39.950001,39.98,38.029999,38.689999,34.039066,19000
18/09/2008,39.209999,41.5,38.049999,41.330002,36.361729,45900
19/09/2008,43.810001,44.029999,41.400002,41.630001,36.625668,89600
22/09/2008,42.259998,42.369999,39.740002,41.77,36.748825,30000
23/09/2008,41.959999,42.91,41.029999,42.490002,37.382275,29700
24/09/2008,43.310001,43.310001,41.830002,41.830002,36.801609,9600
25/09/2008,42,43.41,42,43.009998,37.839775,14300
26/09/2008,42.84,43.970001,42,43.439999,38.218071,15800
29/09/2008,43.419998,43.5,39.82,41.02,36.088989,46100
30/09/2008,42.720001,44.16,40.360001,43.66,38.411625,52600
1/10/2008,43.57,44.5,42.509998,44.310001,38.983482,55500
2/10/2008,44.869999,44.869999,43.220001,43.32,38.112499,15500
3/10/2008,44.16,44.849998,43.380001,43.52,38.288452,28000
6/10/2008,43,43.349998,38.880001,41.619999,36.616863,41200
7/10/2008,42.110001,43.5,41.110001,42.41,37.311897,47500
8/10/2008,41.419998,42.630001,39.52,40.970001,36.044998,36400
9/10/2008,42.48,42.939999,36.740002,36.799999,32.376266,56400
10/10/2008,35.290001,38.450001,35,37.959999,33.396832,52200
13/10/2008,42.52,44.779999,41.799999,44.439999,39.097847,112600
14/10/2008,45.939999,46,42.779999,44.59,39.229836,80800
15/10/2008,44.5,46.650002,42.810001,44.23,38.91312,40800
16/10/2008,45.720001,45.720001,42,44.529999,39.177052,46400
17/10/2008,43.419998,44.330002,40.080002,41.330002,36.361729,56000
20/10/2008,43.02,43.02,41.52,42.59,37.470264,34900
21/10/2008,42.84,43.240002,41.110001,41.860001,36.827995,25300
22/10/2008,41,41.990002,40.130001,40.91,35.992188,28600
23/10/2008,41.66,41.98,39.029999,39.27,34.549358,24100
24/10/2008,39,39.93,38.009998,38.279999,33.67836,35300
27/10/2008,39.049999,39.049999,37.18,37.240002,32.763371,24400
28/10/2008,38.5,40.400002,37.41,39.959999,35.156399,36300
29/10/2008,40.400002,40.439999,37.509998,40.029999,35.217987,16000
30/10/2008,40.029999,42,40.029999,42,36.951168,31800
31/10/2008,41.939999,44.450001,41.5,44.18,38.869125,37400
3/11/2008,44.759998,44.900002,42.02,44.040001,38.74596,23900
4/11/2008,44.040001,44.240002,41.119999,42.23,37.153534,23100
5/11/2008,41.959999,43.720001,40.209999,40.419998,35.772888,20000
6/11/2008,40.290001,41.990002,39.68,39.68,35.11797,8400
7/11/2008,40.060001,41.990002,40.009998,41.18,36.445499,9700
10/11/2008,42,42.139999,38.75,39.779999,35.206467,21600
11/11/2008,39.669998,40.07,38.389999,38.41,33.99398,16500
12/11/2008,38.110001,39.619999,37.799999,37.860001,33.50721,32500
13/11/2008,37.75,39.25,36.43,39.25,34.737396,31300
14/11/2008,38.810001,38.810001,36.310001,37.5,33.188595,24000
17/11/2008,37.360001,37.82,36.98,37.52,33.206299,14400
18/11/2008,37.700001,38.82,36.419998,37.450001,33.144348,20000
19/11/2008,37.360001,38.880001,37.09,37.5,33.188595,21100
20/11/2008,37.02,37.98,35.759998,36.200001,32.038052,23200
21/11/2008,36.880001,39.48,35.84,38.82,34.356842,23000
24/11/2008,39.439999,42.290001,38.970001,42.150002,37.303986,34600
25/11/2008,42.349998,42.360001,39.209999,41.259998,36.516308,31400
26/11/2008,40.450001,42.200001,39.18,42.200001,37.348244,21300
28/11/2008,42.200001,42.560001,41.259998,42.560001,37.666832,5600
1/12/2008,42.650002,42.799999,40.080002,41.299999,36.55172,25100
2/12/2008,41.93,42.200001,40.23,41.139999,36.410103,12100
3/12/2008,41.139999,42.57,40.59,42.57,37.67569,19900
4/12/2008,42.23,42.560001,40.25,40.860001,36.162308,14700
5/12/2008,41.080002,43,40.400002,42.82,37.896969,23000
8/12/2008,43,44,41.950001,43.860001,38.817387,25500
9/12/2008,43.860001,44.23,42.650002,43.540001,38.534161,37400
10/12/2008,44,44.189999,42.919998,43.98,38.923588,14500
11/12/2008,43.950001,44,42.049999,43.25,38.277504,16500
12/12/2008,43.25,44.07,41.029999,44.07,39.003242,13800
15/12/2008,44,44,42.650002,43.470001,38.472218,16800
16/12/2008,43.990002,44.48,42.669998,44.400002,39.295307,23200
17/12/2008,44.400002,44.48,42.98,44.259998,39.171387,20200
18/12/2008,44.029999,44.450001,43.849998,44.450001,39.339558,28200
19/12/2008,38.509998,45.369999,38.509998,44.82,39.667,45400
22/12/2008,44.73,44.93,43.580002,44.389999,39.286465,16100
23/12/2008,44.610001,44.610001,43.5,44.25,39.162548,14600
24/12/2008,44.740002,44.740002,43.84,44.200001,39.118298,7300
26/12/2008,44.41,45.220001,44.09,44.98,39.808624,7300
29/12/2008,44.849998,44.849998,43.720001,43.990002,38.932434,19700
30/12/2008,44.439999,45.119999,43.509998,45.119999,39.932522,12200
31/12/2008,45.02,46,43.619999,45.959999,40.675945,11800
2/01/2009,45.009998,45.959999,44.84,45.470001,40.242279,11500
5/01/2009,45.98,46,45.310001,45.580002,40.339642,19500
6/01/2009,45.98,45.98,44.509998,45.139999,39.95023,12400
7/01/2009,45.439999,45.439999,44.509998,44.509998,39.392654,16400
8/01/2009,44.759998,45.669998,44.25,45.669998,40.419273,7100
9/01/2009,45.540001,45.849998,44.91,45.549999,40.313076,11400
12/01/2009,45.630001,45.990002,44.5,45.119999,39.932522,20800
13/01/2009,44.93,45.700001,44.57,44.779999,39.631611,11300
14/01/2009,44.779999,45.240002,44.099998,44.610001,39.48114,17700
15/01/2009,44.799999,45.240002,44.02,45.080002,39.897129,13500
16/01/2009,44,45.060001,44,44.77,39.622761,14400
20/01/2009,44.560001,45.16,43.950001,43.950001,38.897041,22700
21/01/2009,44.25,45.139999,44,45.139999,39.95023,14900
22/01/2009,44.650002,45.169998,44.029999,44.779999,39.631611,8900
23/01/2009,44,44.830002,44,44.07,39.003242,6000
26/01/2009,44.200001,44.869999,44.200001,44.740002,39.596222,13200
27/01/2009,44.740002,46.18,44.310001,46.150002,40.844109,15800
28/01/2009,46.25,46.84,45.470001,46.540001,41.189266,10600
29/01/2009,45.939999,46.490002,45.23,45.439999,40.215729,6900
30/01/2009,45.700001,45.700001,44.950001,44.950001,39.782066,5700
2/02/2009,44.849998,47,44.52,46.970001,41.56982,13300
3/02/2009,46.720001,47.75,45.849998,47.490002,42.030045,24700
4/02/2009,47,47.099998,45,45,39.826321,16400
5/02/2009,45.09,46.400002,45.09,45.470001,40.467098,8400
6/02/2009,45.369999,45.970001,45.16,45.970001,40.912086,9400
9/02/2009,45.950001,46.349998,44.900002,45.009998,40.057709,16000
10/02/2009,45.110001,46.150002,44.77,45.009998,40.057709,12100
11/02/2009,45.130001,46.549999,45.130001,46.549999,41.428265,11700
12/02/2009,47.880001,47.939999,46.5,47.939999,42.665325,12000
13/02/2009,47.900002,47.900002,46.540001,47.470001,42.247055,6100
17/02/2009,47.139999,47.450001,46.049999,46.049999,40.983288,6400
18/02/2009,46,46.240002,45.009998,45.98,40.920986,13700
19/02/2009,46.32,47,44.25,46.41,41.303677,7400
20/02/2009,45.889999,46.540001,44.25,46.380001,41.276978,16400
23/02/2009,46.57,46.779999,44.950001,44.959999,40.013214,12800
24/02/2009,45,46.439999,44.450001,46.43,41.321476,26400
25/02/2009,46.259998,46.259998,44.849998,44.869999,39.933121,7000
26/02/2009,45.080002,45.619999,44.509998,44.849998,39.91531,9900
27/02/2009,44,45.389999,43.75,43.75,38.936352,7900
2/03/2009,43.5,44.77,43.5,44.5,39.603825,14600
3/03/2009,45.040001,45.040001,42.75,42.93,38.206581,9400
4/03/2009,43.380001,43.380001,40.080002,40.860001,36.36433,15200
5/03/2009,40.369999,40.52,37.849998,38.110001,33.916893,21500
6/03/2009,38.889999,39.369999,38,38.290001,34.077087,11500
9/03/2009,38.099998,38.799999,37.75,37.75,33.5965,12500
10/03/2009,38.700001,41.139999,38.099998,41.130001,36.60463,30400
11/03/2009,43.599998,43.599998,41.400002,43.049999,38.313362,19000
12/03/2009,42.740002,46,42.32,45.580002,40.565002,33700
13/03/2009,45.650002,45.849998,43.779999,44.639999,39.728432,12100
16/03/2009,45.23,45.990002,44.549999,45.32,40.333591,15100
17/03/2009,45.16,46,44.689999,46,40.938789,9600
18/03/2009,46.09,49.990002,44.52,49.990002,44.489784,34100
19/03/2009,50.73,51.330002,50.25,51.119999,45.495441,24800
20/03/2009,51,52.619999,50.880001,51.639999,45.958237,35700
23/03/2009,51.75,53.349998,51.75,53.349998,47.480091,26400
24/03/2009,53,53.259998,52.09,52.099998,46.36763,19200
25/03/2009,52.099998,53.07,51.619999,52.849998,47.03511,19200
26/03/2009,53,53.709999,52.509998,53.709999,47.80048,19300
27/03/2009,53.5,53.669998,51.279999,51.68,45.993835,32000
30/03/2009,51.5,52.139999,50.900002,51.75,46.056145,15500
31/03/2009,52.150002,52.450001,51.75,52.049999,46.32312,15300
1/04/2009,51.459999,51.52,50.23,51.5,45.833641,15000
2/04/2009,51.5,52.740002,51.5,52.619999,46.83041,35400
3/04/2009,52.669998,52.669998,50,51.810001,46.109543,23200
6/04/2009,51.380001,52.470001,51,52.259998,46.510021,28200
7/04/2009,51.5,52.130001,50.060001,51.810001,46.109543,21600
8/04/2009,50.02,51.959999,50.02,51.959999,46.243031,12200
9/04/2009,51.880001,52.900002,51.709999,52.549999,46.768124,24000
13/04/2009,52.5,52.98,52.060001,52.41,46.643513,7500
14/04/2009,51.950001,51.950001,50.419998,51.25,45.611145,14300
15/04/2009,51.099998,51.990002,50.59,51.950001,46.234127,17200
16/04/2009,52.540001,53.650002,52.349998,53.650002,47.747086,15200
17/04/2009,53.740002,53.790001,52.580002,53.66,47.755981,17700
20/04/2009,53.689999,54.950001,53.02,53.59,47.693684,38700
21/04/2009,53.560001,53.950001,52.810001,53.68,47.773781,24500
22/04/2009,52.950001,54.09,52.830002,53.380001,47.506786,35800
23/04/2009,53.540001,54.5,52.939999,53.439999,47.560184,31300
24/04/2009,53.98,53.990002,50.790001,53.450001,47.569096,35400
27/04/2009,53,53.119999,51.709999,52.43,46.661312,21100
28/04/2009,52.400002,53.259998,52,53.040001,47.204197,40500
29/04/2009,53.5,53.75,52.400002,53.419998,47.542393,23800
30/04/2009,53.98,53.98,52.029999,52.119999,46.385433,11400
1/05/2009,52.16,52.360001,51.049999,51.32,45.67345,10400
4/05/2009,51.900002,52.27,50.049999,50.82,45.228451,18900
5/05/2009,50.5,51.099998,48.630001,48.91,43.528606,22300
6/05/2009,48.25,49.41,48.25,48.919998,43.761196,11900
7/05/2009,49.299999,49.82,47.75,47.799999,42.759296,10300
8/05/2009,48.299999,50.599998,46.869999,46.869999,41.927383,23300
11/05/2009,46.869999,47.509998,46.139999,46.330002,41.444309,26100
12/05/2009,47.439999,48.650002,46.150002,48.619999,43.492836,22500
13/05/2009,49.25,49.25,46.700001,47.400002,42.401474,26800
14/05/2009,47.720001,51.41,46.509998,51.189999,45.791813,44800
15/05/2009,51,51,48.630001,48.919998,43.761196,28000
18/05/2009,49.580002,50.68,48.240002,49.5,44.280033,34900
19/05/2009,48.919998,49.720001,48.110001,48.400002,43.296036,17400
20/05/2009,48.560001,49.709999,48.470001,48.759998,43.618061,26500
21/05/2009,48.5,48.77,47.509998,47.540001,42.526726,23300
22/05/2009,47.639999,49.669998,46.66,47.57,42.553551,15600
26/05/2009,47.849998,49.919998,46.669998,49.799999,44.548397,16500
27/05/2009,49.799999,50.09,48.880001,49.639999,44.405266,31000
28/05/2009,50.450001,50.450001,49,49.529999,44.306862,14000
29/05/2009,49.799999,49.799999,47.950001,48.779999,43.635948,22000
1/06/2009,50.389999,53.5,50.389999,53.34,47.715088,68600
2/06/2009,53.139999,55.580002,50.459999,53.66,48.001347,121900
3/06/2009,54.040001,55.34,52.950001,55.189999,49.369987,38300
4/06/2009,55.73,55.990002,54.310001,55.959999,50.058796,38100
5/06/2009,57,57,55.080002,56.68,50.702877,22600
8/06/2009,56.68,57.110001,55.860001,56.52,50.559757,25300
9/06/2009,56.68,56.98,56.060001,56.32,50.380836,20900
10/06/2009,56.049999,56.130001,55.060001,55.610001,49.745693,36500
11/06/2009,55.970001,57,55.610001,56.650002,50.676037,15600
12/06/2009,56.720001,56.720001,55.669998,56.349998,50.407658,9400
15/06/2009,56.59,56.889999,55.400002,56.200001,50.273495,26200
16/06/2009,55.73,56.34,55.73,56.16,50.23772,10800
17/06/2009,56.009998,57,56.009998,56.720001,50.738663,8500
18/06/2009,56.400002,56.970001,55.709999,56.419998,50.470276,15000
19/06/2009,57.02,57.099998,55.880001,55.880001,49.987236,29200
22/06/2009,55.389999,55.900002,54.32,54.650002,48.88694,21000
23/06/2009,54.889999,55.73,54.080002,54.360001,48.627533,11900
24/06/2009,54.32,56.73,54.209999,54.25,48.529129,11600
25/06/2009,54.169998,55.57,52.07,55.060001,49.253708,16400
26/06/2009,54.639999,58.18,54.09,58.18,52.044682,102500
29/06/2009,57.5,57.5,55.48,55.779999,49.897778,27000
30/06/2009,56.66,56.799999,55.009998,55.130001,49.316319,16500
1/07/2009,55.900002,55.900002,54.630001,55.48,49.629417,20700
2/07/2009,55.040001,55.5,54.630001,54.950001,49.1553,13000
6/07/2009,55,55.389999,54.720001,55.009998,49.208965,7900
7/07/2009,55.200001,55.490002,53.669998,54.09,48.385998,8400
8/07/2009,54.549999,54.549999,52.639999,52.75,47.187302,15100
9/07/2009,52.860001,54.369999,52.860001,53.139999,47.536182,10100
10/07/2009,53.57,54.220001,53.57,54.220001,48.502281,6100
13/07/2009,54.5,54.5,53.009998,54.18,48.466507,7600
14/07/2009,54.32,54.650002,53.790001,54.25,48.529129,7700
15/07/2009,54.59,55.029999,53.52,54.990002,49.191097,33300
16/07/2009,54.490002,55.849998,54.34,55.549999,49.692032,28500
17/07/2009,55.709999,56.360001,55.009998,55.810001,49.924622,14800
20/07/2009,55.990002,56.200001,54.169998,55.57,49.709915,18800
21/07/2009,56.080002,56.18,53.52,54.139999,48.430717,40800
22/07/2009,53.400002,54.150002,53.400002,54.130001,48.421787,8600
23/07/2009,54.150002,55.630001,53.799999,54.860001,49.074791,26500
24/07/2009,54.349998,55.450001,54.349998,55.18,49.36105,6800
27/07/2009,55.650002,56.779999,55.060001,56.48,50.523972,21900
28/07/2009,55.959999,57.169998,55.560001,57.150002,51.123318,10600
29/07/2009,56.990002,57.099998,56.400002,57.080002,51.060699,10600
30/07/2009,57.099998,57.599998,56.630001,57.029999,51.015957,12000
31/07/2009,56.57,58,56.52,56.52,50.559757,11900
3/08/2009,57.259998,57.5,55.009998,56.529999,50.568687,10700
4/08/2009,56.02,57.799999,54.330002,55.740002,49.862003,20500
5/08/2009,55.450001,55.830002,53.799999,55.830002,50.167515,28200
6/08/2009,55.439999,55.439999,54.259998,54.32,48.810661,8900
7/08/2009,55.259998,55.259998,54.310001,54.639999,49.098209,15100
10/08/2009,54,54.52,53.400002,54.119999,48.630951,21000
11/08/2009,53.799999,54.889999,53.5,54.02,48.5411,11400
12/08/2009,54.130001,54.790001,53.84,54.650002,49.107185,10300
13/08/2009,55.060001,55.060001,54.509998,54.84,49.277912,5600
14/08/2009,54.939999,55.02,54,54.029999,48.550083,11000
17/08/2009,54,54.52,53.299999,54.310001,48.801678,26200
18/08/2009,54,54.740002,53.919998,54.740002,49.188068,10900
19/08/2009,54.110001,54.689999,53.57,54.689999,49.143135,6100
20/08/2009,54.700001,55.07,53.93,54.810001,49.250965,13000
21/08/2009,55.630001,56,54.009998,55.580002,49.942867,20800
24/08/2009,55.720001,55.720001,54.950001,55.169998,49.574451,9000
25/08/2009,54.990002,55.540001,54.52,55.540001,49.906925,7400
26/08/2009,55.220001,55.650002,54.360001,55.529999,49.897945,9300
27/08/2009,55,55.470001,54.82,55.259998,49.655327,13500
28/08/2009,55.799999,55.799999,54.18,54.32,48.810661,16100
31/08/2009,54.209999,55.549999,54,54.060001,48.57703,45100
1/09/2009,53.41,54.080002,48.380001,48.900002,43.940384,74400
2/09/2009,48.939999,51.119999,47.740002,48.25,43.356312,90600
